 49052  .008161  .010025 -.102609
 49053  .008098  .009936 -.105520
 49054  .008019  .009867 -.108650
 49055  .007947  .009793 -.111918
 49056  .007909  .009703 -.115169
 49057  .007874  .009623 -.118273
 49058  .007874  .009583 -.121247
 49059  .007842  .009519 -.124020
 49060  .007759  .009426 -.126609
 49061  .007657  .009360 -.129122
 49062  .007537  .009284 -.131615
 49063  .007438  .009209 -.134133
 49064  .007287  .009142 -.136745
 49065  .007190  .009075 -.139386
 49066  .007094  .009016 -.142116
 49067  .006986  .008937 -.144971
 49068  .006905  .008865 -.147865
 49069  .006810  .008806 -.150755
 49070  .006710  .008734 -.153611
 49071  .006592  .008678 -.156410
 49072  .006454  .008630 -.159087
 49073  .006302  .008572 -.161582
 49074  .006136  .008512 -.163974
 49075  .005974  .008450 -.166340
 49076  .005837  .008383 -.168665
 49077  .005719  .008320 -.170984
 49078  .005600  .008264 -.173413
 49079  .005474  .008230 -.176055
 49080  .005339  .008202 -.178944
 49081  .005181  .008184 -.182019
 49082  .005018  .008162 -.185281
 49083  .004865  .008127 -.188620
 49084  .004706  .008106 -.191940
 49085  .004537  .008081 -.195072
 49086  .004373  .008051 -.198022
 49087  .004232  .008021 -.200816
 49088  .004095  .008007 -.203493
 49089  .003955  .008000 -.206109
 49090  .003843  .007990 -.208767
 49091  .003765  .007994 -.211445
 49092  .003699  .007991 -.214241
 49093  .003604  .007987 -.217145
 49094  .003506  .007970 -.220100
 49095  .003396  .007945 -.223085
 49096  .003266  .007932 -.226020
 49097  .003141  .007942 -.228917
 49098  .003009  .007967 -.231703
 49099  .002876  .007980 -.234500
 49100  .002746  .007974 -.237257
 49101  .002609  .007957 -.239927
 49102  .002476  .007955 -.242494
 49103  .002348  .007958 -.245032
 49104  .002228  .007962 -.247563
 49105  .002125  .007972 -.250183
 49106  .002023  .007979 -.253026
 49107  .001936  .007997 -.256091
 49108  .001858  .008030 -.259349
 49109  .001763  .008045 -.262786
 49110  .001686  .008046 -.266282
 49111  .001620  .008067 -.269695
 49112  .001512  .008082 -.272884
 49113  .001419  .008090 -.275803
 49114  .001326  .008096 -.278425
 49115  .001226  .008083 -.280909
 49116  .001135  .008059 -.283327
 49117  .001037  .008050 -.285715
 49118  .000945  .008063 -.288116
 49119  .000861  .008083 -.290526
 49120  .000799  .008105 -.292957
 49121  .000751  .008132 -.295433
 49122  .000683  .008168 -.297968
 49123  .000618  .008197 -.300575
 49124  .000569  .008225 -.303193
 49125  .000498  .008271 -.305774
 49126  .000438  .008318 -.308249
 49127  .000390  .008364 -.310624
 49128  .000327  .008404 -.312898
 49129  .000253  .008463 -.315098
 49130  .000155  .008529 -.317253
 49131  .000068  .008560 -.319377
 49132 -.000044  .008588 -.321543
 49133 -.000205  .008632 -.323870
 49134 -.000336  .008649 -.326364
 49135 -.000428  .008645 -.329033
 49136 -.000508  .008651 -.331829
 49137 -.000573  .008675 -.334701
 49138 -.000654  .008708 -.337537
 49139 -.000747  .008733 -.340242
 49140 -.000846  .008762 -.342710
 49141 -.000947  .008768 -.344937
 49142 -.001030  .008775 -.347004
 49143 -.001125  .008800 -.348902
 49144 -.001211  .008867 -.350736
 49145 -.001287  .008930 -.352616
 49146 -.001376  .008970 -.354601
 49147 -.001462  .009019 -.356684
 49148 -.001549  .009066 -.358827
 49149 -.001629  .009106 -.361030
 49150 -.001696  .009136 -.363275
 49151 -.001727  .009200 -.365534
 49152 -.001754  .009281 -.367742
 49153 -.001825  .009351 -.369843
 49154 -.001895  .009428 -.371811
 49155 -.001974  .009494 -.373687
 49156 -.002070  .009544 -.375445
 49157 -.002168  .009582 -.377129
 49158 -.002287  .009622 -.378801
 49159 -.002408  .009674 -.380525
 49160 -.002502  .009708 -.382380
 49161 -.002590  .009740 -.384407
 49162 -.002656  .009800 -.386582
 49163 -.002700  .009856 -.388861
 49164 -.002731  .009910 -.391176
 49165 -.002784  .009957 -.393479
 49166 -.002839  .010003 -.395707
 49167 -.002906  .010080 -.397663
 49168 -.002974  .010122 -.399389
 49169 -.003021  .010173  .598999
 49170 -.003090  .010231  .597509
 49171 -.003159  .010285  .596080
 49172 -.003210  .010353  .594702
 49173 -.003249  .010415  .593318
 49174 -.003272  .010473  .591829
 49175 -.003297  .010516  .590269
 49176 -.003312  .010541  .588654
 49177 -.003320  .010580  .587005
 49178 -.003332  .010645  .585372
 49179 -.003339  .010671  .583818
 49180 -.003328  .010735  .582309
 49181 -.003330  .010801  .580868
 49182 -.003366  .010871  .579457
 49183 -.003425  .010948  .578090
 49184 -.003453  .011015  .576813
 49185 -.003487  .011090  .575556
 49186 -.003496  .011171  .574296
 49187 -.003513  .011257  .572925
 49188 -.003517  .011336  .571346
 49189 -.003550  .011438  .569544
 49190 -.003593  .011512  .567505
 49191 -.003609  .011605  .565275
 49192 -.003631  .011702  .563005
 49193 -.003666  .011768  .560839
 49194 -.003720  .011839  .558829
 49195 -.003777  .011909  .557047
 49196 -.003835  .011982  .555502
 49197 -.003883  .012068  .554056
 49198 -.003935  .012155  .552621
 49199 -.003992  .012238  .551114
 49200 -.004063  .012325  .549553
 49201 -.004120  .012405  .547966
 49202 -.004148  .012490  .546269
 49203 -.004187  .012593  .544408
 49204 -.004256  .012702  .542456
 49205 -.004349  .012801  .540423
 49206 -.004434  .012892  .538396
 49207 -.004509  .012983  .536477
 49208 -.004570  .013073  .534684
 49209 -.004595  .013170  .533004
 49210 -.004615  .013279  .531432
 49211 -.004652  .013389  .529966
 49212 -.004683  .013492  .528564
 49213 -.004698  .013594  .527071
 49214 -.004719  .013705  .525409
 49215 -.004765  .013803  .523565
 49216 -.004807  .013891  .521518
 49217 -.004840  .013977  .519247
 49218 -.004879  .014049  .516790
 49219 -.004910  .014120  .514226
 49220 -.004929  .014191  .511687
 49221 -.004950  .014282  .509278
 49222 -.004961  .014383  .507062
 49223 -.004936  .014459  .505084
 49224 -.004932  .014550  .503320
 49225 -.004923  .014671  .501670
 49226 -.004900  .014782  .500046
 49227 -.004876  .014895  .498374
 49228 -.004875  .015006  .496670
 49229 -.004875  .015109  .494944
 49230 -.004845  .015214  .493167
 49231 -.004831  .015311  .491234
 49232 -.004827  .015395  .489116
 49233 -.004820  .015483  .486990
 49234 -.004818  .015567  .484888
 49235 -.004812  .015668  .482881
 49236 -.004828  .015764  .480995
 49237 -.004868  .015838  .479172
 49238 -.004899  .015910  .477367
 49239 -.004917  .015988  .475668
 49240 -.004918  .016065  .473950
 49241 -.004894  .016146  .472145
 49242 -.004872  .016227  .470174
 49243 -.004843  .016326  .467974
 49244 -.004795  .016453  .465524
 49245 -.004747  .016567  .462839
 49246 -.004719  .016682  .460020
 49247 -.004702  .016793  .457191
 49248 -.004695  .016898  .454473
 49249 -.004688  .016969  .451955
 49250 -.004687  .017020  .449667
 49251 -.004710  .017082  .447566
 49252 -.004721  .017141  .445536
 49253 -.004726  .017210  .443501
 49254 -.004715  .017295  .441452
 49255 -.004701  .017392  .439311
 49256 -.004693  .017482  .437088
 49257 -.004660  .017570  .434761
 49258 -.004636  .017672  .432350
 49259 -.004636  .017776  .429918
 49260 -.004652  .017878  .427532
 49261 -.004663  .017966  .425180
 49262 -.004647  .018044  .422879
 49263 -.004602  .018147  .420674
 49264 -.004566  .018237  .418554
 49265 -.004573  .018335  .416454
 49266 -.004543  .018441  .414328
 49267 -.004496  .018520  .412175
 49268 -.004481  .018599  .409929
 49269 -.004435  .018680  .407603
 49270 -.004367  .018760  .405104
 49271 -.004301  .018847  .402450
 49272 -.004233  .018943  .399496
 49273 -.004169  .019055  .396346
 49274 -.004102  .019172  .393066
 49275 -.004038  .019288  .389788
 49276 -.004008  .019374  .386646
 49277 -.003981  .019429  .383759
 49278 -.003949  .019489  .381149
 49279 -.003949  .019552  .378705
 49280 -.003914  .019606  .376340
 49281 -.003874  .019678  .373985
 49282 -.003863  .019763  .371547
 49283 -.003855  .019839  .369053
 49284 -.003821  .019903  .366433
 49285 -.003783  .019966  .363728
 49286 -.003747  .020050  .360995
 49287 -.003696  .020143  .358241
 49288 -.003661  .020225  .355490
 49289 -.003651  .020298  .352800
 49290 -.003640  .020369  .350221
 49291 -.003610  .020403  .347674
 49292 -.003554  .020439  .345299
 49293 -.003536  .020491  .343057
 49294 -.003433  .020536  .340861
 49295 -.003357  .020573  .338674
 49296 -.003282  .020627  .336457
 49297 -.003159  .020713  .334155
 49298 -.003041  .020801  .331683
 49299 -.002934  .020875  .328996
 49300 -.002837  .020956  .326081
 49301 -.002745  .021027  .323025
 49302 -.002672  .021087  .319914
 49303 -.002618  .021146  .316899
 49304 -.002552  .021192  .314012
 49305 -.002475  .021222  .311351
 49306 -.002411  .021254  .308917
 49307 -.002355  .021301  .306644
 49308 -.002300  .021350  .304420
 49309 -.002264  .021407  .302158
 49310 -.002237  .021466  .299864
 49311 -.002221  .021515  .297511
 49312 -.002206  .021573  .295084
 49313 -.002174  .021622  .292630
 49314 -.002125  .021652  .290144
 49315 -.002064  .021696  .287674
 49316 -.002013  .021747  .285268
 49317 -.001976  .021797  .282961
 49318 -.001934  .021831  .280748
 49319 -.001907  .021856  .278625
 49320 -.001891  .021888  .276611
 49321 -.001854  .021916  .274723
 49322 -.001770  .021953  .272934
 49323 -.001706  .021983  .271120
 49324 -.001651  .022016  .269228
 49325 -.001572  .022070  .267205
 49326 -.001497  .022125  .265025
 49327 -.001427  .022183  .262626
 49328 -.001357  .022230  .260041
 49329 -.001282  .022274  .257343
 49330 -.001223  .022321  .254611
 49331 -.001161  .022365  .251979
 49332 -.001081  .022412  .249453
 49333 -.001022  .022458  .247061
 49334 -.000979  .022510  .244818
 49335 -.000933  .022571  .242670
 49336 -.000885  .022644  .240433
 49337 -.000843  .022702  .238119
 49338 -.000785  .022748  .235610
 49339 -.000724  .022785  .233017
 49340 -.000662  .022811  .230390
 49341 -.000584  .022840  .227775
 49342 -.000497  .022881  .225160
 49343 -.000370  .022941  .222560
 49344 -.000237  .023000  .220013
 49345 -.000113  .023045  .217622
 49346 -.000001  .023080  .215315
 49347  .000067  .023114  .213060
 49348  .000136  .023117  .210869
 49349  .000196  .023101  .208746
 49350  .000253  .023094  .206633
 49351  .000322  .023080  .204432
 49352  .000400  .023077  .202061
 49356  .000856  .023170  .191198
 49357  .001008  .023208  .188510
 49358  .001147  .023238  .185963
 49359  .001271  .023261  .183562
 49360  .001420  .023276  .181340
 49361  .001545  .023285  .179272
 49362  .001645  .023292  .177269
 49363  .001747  .023263  .175273
 49364  .001850  .023257  .173228
 49365  .001975  .023254  .171047
 49366  .002109  .023222  .168740
 49367  .002239  .023215  .166373
 49368  .002353  .023226  .164025
 49369  .002450  .023233  .161722
 49370  .002543  .023231  .159475
 49371  .002626  .023210  .157294
 49372  .002702  .023182  .155219
 49373  .002790  .023159  .153226
 49374  .002891  .023121  .151278
 49375  .003012  .023079  .149355
 49376  .003146  .023075  .147406
 49377  .003285  .023090  .145445
 49378  .003417  .023091  .143359
 49379  .003548  .023050  .141087
 49380  .003687  .023010  .138605
 49381  .003820  .022979  .135923
 49382  .003928  .022929  .133139
 49383  .004039  .022883  .130327
 49384  .004163  .022845  .127577
 49385  .004322  .022800  .124967
 49386  .004472  .022766  .122557
 49387  .004593  .022745  .120339
 49388  .004702  .022721  .118294
 49389  .004809  .022669  .116364
 49390  .004925  .022613  .114460
 49391  .005016  .022570  .112511
 49392  .005111  .022528  .110422
 49393  .005219  .022482  .108235
 49394  .005318  .022431  .105938
 49395  .005396  .022376  .103602
 49396  .005461  .022316  .101294
 49397  .005550  .022267  .098983
 49398  .005656  .022224  .096643
 49399  .005752  .022156  .094375
 49400  .005859  .022099  .092235
 49401  .005952  .022038  .090136
 49402  .006028  .021952  .088094
 49403  .006112  .021864  .086069
 49404  .006224  .021802  .084032
 49405  .006358  .021778  .081878
 49406  .006497  .021763  .079539
 49407  .006622  .021753  .076918
 49408  .006711  .021747  .074039
 49409  .006785  .021716  .070936
 49410  .006840  .021676  .067660
 49411  .006881  .021648  .064286
 49412  .006928  .021589  .060944
 49413  .006986  .021491  .057768
 49414  .007048  .021405  .054797
 49415  .007102  .021324  .052002
 49416  .007141  .021232  .049364
 49417  .007173  .021150  .046844
 49418  .007220  .021064  .044380
 49419  .007265  .020980  .041911
 49420  .007312  .020897  .039352
 49421  .007366  .020823  .036704
 49422  .007425  .020742  .034025
 49423  .007480  .020644  .031347
 49424  .007548  .020567  .028780
 49425  .007629  .020495  .026308
 49426  .007710  .020431  .023898
 49427  .007767  .020379  .021561
 49428  .007831  .020292  .019320
 49429  .007904  .020201  .017170
 49430  .007932  .020140  .015111
 49431  .007937  .020076  .013040
 49432  .007955  .019990  .010854
 49433  .007966  .019897  .008516
 49434  .007975  .019793  .006024
 49435  .008008  .019685  .003338
 49436  .008064  .019606  .000407
 49437  .008128  .019538 -.002738
 49438  .008176  .019444 -.006001
 49439  .008218  .019352 -.009242
 49440  .008254  .019256 -.012319
 49441  .008279  .019156 -.015152
 49442  .008331  .019055 -.017766
 49443  .008411  .018968 -.020226
 49444  .008484  .018906 -.022598
 49445  .008558  .018831 -.024969
 49446  .008625  .018741 -.027401
 49447  .008673  .018649 -.029884
 49448  .008720  .018564 -.032401
 49449  .008770  .018484 -.034981
 49450  .008803  .018396 -.037607
 49451  .008825  .018294 -.040245
 49452  .008852  .018207 -.042853
 49453  .008880  .018141 -.045400
 49454  .008893  .018071 -.047859
 49455  .008878  .017989 -.050236
 49456  .008863  .017882 -.052531
 49457  .008864  .017778 -.054682
 49458  .008878  .017678 -.056769
 49459  .008887  .017555 -.058851
 49460  .008883  .017450 -.061011
 49461  .008876  .017374 -.063327
 49462  .008903  .017302 -.065826
 49463  .008916  .017239 -.068492
 49464  .008899  .017174 -.071329
 49465  .008870  .017108 -.074362
 49466  .008871  .017001 -.077507
 49467  .008869  .016896 -.080635
 49468  .008856  .016803 -.083620
 49469  .008859  .016679 -.086406
 49470  .008859  .016544 -.088995
 49471  .008869  .016408 -.091460
 49472  .008886  .016286 -.093882
 49473  .008906  .016198 -.096372
 49474  .008923  .016111 -.098941
 49475  .008946  .016013 -.101526
 49476  .008979  .015906 -.104112
 49477  .008985  .015807 -.106803
 49478  .008978  .015706 -.109415
 49479  .008993  .015585 -.111999
 49480  .009014  .015452 -.114461
 49481  .009041  .015340 -.116861
 49482  .009066  .015233 -.119188
 49483  .009120  .015134 -.121422
 49484  .009140  .015046 -.123611
 49485  .009165  .014958 -.125781
 49486  .009173  .014854 -.127944
 49487  .009157  .014731 -.130118
 49488  .009124  .014631 -.132368
 49489  .009095  .014542 -.134731
 49490  .009084  .014440 -.137242
 49491  .009068  .014350 -.139936
 49492  .009075  .014237 -.142710
 49493  .009049  .014139 -.145455
 49494  .009034  .014064 -.148123
 49495  .009016  .013992 -.150691
 49496  .008938  .013926 -.153133
 49497  .008866  .013843 -.155370
 49498  .008805  .013741 -.157316
 49499  .008746  .013630 -.159307
 49500  .008676  .013527 -.161184
 49501  .008658  .013414 -.163091
 49502  .008590  .013306 -.165021
 49503  .008494  .013201 -.167001
 49504  .008451  .013070 -.169023
 49505  .008433  .012957 -.171045
 49506  .008406  .012871 -.173010
 49507  .008348  .012787 -.174881
 49508  .008287  .012686 -.176655
 49509  .008207  .012609 -.178316
 49510  .008109  .012528 -.179845
 49511  .008048  .012433 -.181303
 49512  .008036  .012345 -.182698
 49513  .007980  .012237 -.184086
 49514  .007931  .012126 -.185553
 49515  .007889  .012029 -.187105
 49516  .007837  .011923 -.188778
 49517  .007799  .011803 -.190617
 49518  .007762  .011699 -.192621
 49519  .007730  .011617 -.194715
 49520  .007696  .011539 -.196837
 49521  .007645  .011453 -.198944
 49522  .007579  .011373 -.200975
 49523  .007494  .011284 -.202820
 49524  .007408  .011169 -.204418
 49525  .007333  .011052 -.205823
 49526  .007270  .010944 -.207119
 49527  .007202  .010851 -.208330
 49528  .007122  .010765 -.209549
 49529  .007044  .010672 -.210818
 49530  .006963  .010577 -.212112
 49531  .006879  .010494 -.213455
 49532  .006783  .010418 -.214800
 49533  .006695  .010355 -.216035
 49534  .006616  .010288  .782818
 49535  .006550  .010222  .781749
 49536  .006461  .010156  .780757
 49537  .006357  .010095  .779805
 49538  .006262  .010032  .778859
 49539  .006183  .009964  .777925
 49540  .006103  .009893  .777026
 49541  .006009  .009805  .776097
 49542  .005929  .009734  .775066
 49543  .005846  .009682  .773836
 49544  .005759  .009624  .772394
 49545  .005670  .009570  .770746
 49546  .005602  .009519  .768953
 49547  .005518  .009461  .767089
 49548  .005420  .009398  .765162
 49549  .005315  .009342  .763300
 49550  .005223  .009265  .761502
 49551  .005140  .009192  .759803
 49552  .005041  .009094  .758218
 49553  .004949  .009002  .756778
 49554  .004866  .008928  .755494
 49555  .004776  .008871  .754192
 49556  .004683  .008808  .752841
 49557  .004587  .008717  .751388
 49558  .004502  .008652  .749870
 49559  .004411  .008606  .748332
 49560  .004297  .008575  .746816
 49561  .004172  .008554  .745353
 49562  .004084  .008526  .743933
 49563  .004005  .008503  .742552
 49564  .003908  .008483  .741244
 49565  .003812  .008455  .739997
 49566  .003716  .008429  .738832
 49567  .003626  .008411  .737732
 49568  .003553  .008399  .736614
 49569  .003476  .008390  .735379
 49570  .003399  .008379  .734004
 49571  .003313  .008362  .732497
 49572  .003232  .008333  .730878
 49573  .003172  .008326  .729191
 49574  .003109  .008329  .727456
 49575  .003038  .008324  .725689
 49576  .002964  .008326  .723976
 49577  .002870  .008325  .722374
 49578  .002773  .008309  .720927
 49579  .002658  .008283  .719650
 49580  .002509  .008237  .718469
 49581  .002394  .008197  .717257
 49582  .002310  .008181  .715962
 49583  .002220  .008178  .714608
 49584  .002097  .008185  .713147
 49585  .001946  .008196  .711577
 49586  .001788  .008197  .709875
 49587  .001624  .008195  .708104
 49588  .001483  .008180  .706329
 49589  .001375  .008149  .704594
 49590  .001284  .008147  .702934
 49591  .001209  .008157  .701339
 49592  .001120  .008181  .699796
 49593  .001015  .008210  .698307
 49594  .000900  .008225  .696872
 49595  .000778  .008249  .695444
 49596  .000645  .008271  .693953
 49597  .000516  .008285  .692357
 49598  .000408  .008291  .690586
 49599  .000312  .008301  .688565
 49600  .000217  .008321  .686305
 49601  .000101  .008361  .683884
 49602 -.000032  .008412  .681411
 49603 -.000169  .008454  .678868
 49604 -.000305  .008485  .676323
 49605 -.000428  .008528  .673848
 49606 -.000524  .008593  .671479
 49607 -.000642  .008632  .669240
 49608 -.000752  .008689  .667061
 49609 -.000896  .008720  .664862
 49610 -.001057  .008778  .662598
 49611 -.001212  .008804  .660211
 49612 -.001350  .008839  .657687
 49613 -.001462  .008881  .655087
 49614 -.001569  .008901  .652467
 49615 -.001719  .008955  .649870
 49616 -.001855  .009023  .647352
 49617 -.001969  .009078  .644934
 49618 -.002130  .009122  .642599
 49619 -.002272  .009157  .640405
 49620 -.002388  .009228  .638348
 49621 -.002519  .009316  .636345
 49622 -.002658  .009378  .634391
 49623 -.002791  .009429  .632465
 49624 -.002923  .009496  .630476
 49625 -.003054  .009578  .628391
 49626 -.003173  .009653  .626141
 49627 -.003257  .009743  .623700
 49628 -.003340  .009832  .621147
 49629 -.003439  .009923  .618462
 49630 -.003553  .010019  .615617
 49631 -.003692  .010087  .612732
 49632 -.003861  .010147  .610016
 49633 -.004047  .010204  .607379
 49634 -.004202  .010274  .604900
 49635 -.004331  .010352  .602560
 49636 -.004447  .010415  .600315
 49637 -.004528  .010475  .598074
 49638 -.004588  .010551  .595729
 49639 -.004648  .010656  .593242
 49640 -.004710  .010765  .590662
 49641 -.004768  .010876  .588091
 49642 -.004822  .010980  .585612
 49643 -.004919  .011100  .583249
 49644 -.005050  .011220  .580998
 49645 -.005189  .011323  .578859
 49646 -.005325  .011415  .576815
 49647 -.005458  .011517  .574831
 49648 -.005582  .011618  .572903
 49649 -.005676  .011720  .570988
 49650 -.005778  .011838  .569020
 49651 -.005886  .011938  .566947
 49652 -.005983  .012051  .564772
 49653 -.006106  .012139  .562452
 49654 -.006223  .012235  .559963
 49655 -.006320  .012332  .557298
 49656 -.006396  .012413  .554472
 49657 -.006450  .012533  .551550
 49658 -.006517  .012658  .548598
 49659 -.006595  .012744  .545679
 49660 -.006653  .012829  .542899
 49661 -.006712  .012917  .540348
 49662 -.006782  .013059  .537989
 49663 -.006855  .013204  .535673
 49664 -.006926  .013309  .533332
 49665 -.006999  .013410  .530988
 49666 -.007043  .013540  .528615
 49667 -.007052  .013681  .526145
 49668 -.007064  .013810  .523605
 49669 -.007083  .013944  .521066
 49670 -.007112  .014075  .518598
 49671 -.007150  .014211  .516209
 49672 -.007177  .014328  .513835
 49673 -.007207  .014446  .511521
 49674 -.007247  .014583  .509311
 49675 -.007291  .014729  .507221
 49676 -.007331  .014851  .505265
 49677 -.007385  .014971  .503276
 49678 -.007434  .015118  .501210
 49679 -.007456  .015262  .499061
 49680 -.007442  .015396  .496768
 49681 -.007410  .015537  .494307
 49682 -.007373  .015671  .491618
 49683 -.007352  .015798  .488803
 49684 -.007347  .015939  .486051
 49685 -.007349  .016061  .483415
 49686 -.007335  .016200  .480774
 49687 -.007347  .016331  .478138
 49688 -.007378  .016447  .475594
 49689 -.007407  .016565  .473195
 49690 -.007417  .016679  .470906
 49691 -.007407  .016781  .468605
 49692 -.007386  .016891  .466255
 49693 -.007372  .016986  .463838
 49694 -.007355  .017092  .461338
 49695 -.007346  .017217  .458826
 49696 -.007352  .017367  .456335
 49697 -.007363  .017511  .453854
 49698 -.007406  .017650  .451405
 49699 -.007453  .017785  .449005
 49700 -.007468  .017900  .446655
 49701 -.007480  .018026  .444382
 49702 -.007491  .018157  .442177
 49703 -.007512  .018280  .439969
 49704 -.007526  .018428  .437693
 49705 -.007561  .018558  .435317
 49706 -.007615  .018684  .432872
 49707 -.007658  .018794  .430254
 49708 -.007673  .018909  .427470
 49709 -.007689  .019015  .424598
 49710 -.007710  .019119  .421652
 49711 -.007714  .019245  .418628
 49712 -.007700  .019380  .415548
 49713 -.007683  .019530  .412480
 49714 -.007664  .019701  .409504
 49715 -.007666  .019845  .406668
 49716 -.007594  .020006  .403952
 49717 -.007534  .020155  .401319
 49721 -.007103  .020690  .390179
 49722 -.007014  .020803  .387142
 49723 -.006937  .020910  .384162
 49724 -.006864  .021011  .381265
 49725 -.006792  .021104  .378481
 49726 -.006726  .021211  .375843
 49727 -.006653  .021292  .373383
 49728 -.006567  .021419  .371096
 49729 -.006488  .021562  .368898
 49730 -.006415  .021680  .366787
 49731 -.006343  .021801  .364706
 49732 -.006289  .021924  .362634
 49733 -.006260  .022039  .360472
 49734 -.006232  .022158  .358239
 49735 -.006210  .022258  .355917
 49736 -.006174  .022351  .353439
 49737 -.006122  .022430  .350824
 49738 -.006061  .022505  .348080
 49739 -.006016  .022589  .345266
 49740 -.005955  .022681  .342430
 49741 -.005858  .022794  .339605
 49742 -.005783  .022913  .336826
 49743 -.005719  .023034  .334106
 49744 -.005663  .023159  .331445
 49745 -.005631  .023260  .328814
 49746 -.005609  .023350  .326135
 49747 -.005595  .023438  .323370
 49748 -.005592  .023517  .320530
 49749 -.005602  .023588  .317653
 49750 -.005613  .023660  .314765
 49751 -.005611  .023733  .311898
 49752 -.005585  .023794  .309093
 49753 -.005526  .023861  .306370
 49754 -.005440  .023931  .303732
 49755 -.005319  .024012  .301191
 49756 -.005162  .024112  .298781
 49757 -.004982  .024237  .296505
 49758 -.004833  .024367  .294294
 49759 -.004735  .024478  .292089
 49760 -.004664  .024559  .289895
 49761 -.004612  .024631  .287688
 49762 -.004571  .024703  .285389
 49763 -.004513  .024761  .282919
 49764 -.004430  .024823  .280267
 49765 -.004335  .024892  .277466
 49766 -.004242  .024964  .274586
 49767 -.004147  .025048  .271716
 49768 -.004059  .025123  .268939
 49769 -.003984  .025180  .266298
 49770 -.003918  .025230  .263784
 49771 -.003845  .025285  .261340
 49772 -.003742  .025350  .258896
 49773 -.003612  .025429  .256391
 49774 -.003441  .025554  .253788
 49775 -.003260  .025662  .251075
 49776 -.003091  .025726  .248253
 49777 -.002915  .025802  .245336
 49778 -.002747  .025875  .242358
 49779 -.002586  .025945  .239318
 49780 -.002428  .026001  .236236
 49781 -.002276  .026060  .233209
 49782 -.002114  .026133  .230297
 49783 -.001947  .026183  .227510
 49784 -.001799  .026243  .224836
 49785 -.001677  .026314  .222216
 49786 -.001562  .026371  .219565
 49787 -.001450  .026422  .216855
 49788 -.001346  .026446  .214079
 49789 -.001262  .026453  .211228
 49790 -.001196  .026461  .208291
 49791 -.001095  .026465  .205249
 49792 -.000969  .026492  .202086
 49793 -.000826  .026527  .198824
 49794 -.000680  .026564  .195527
 49795 -.000540  .026608  .192270
 49796 -.000427  .026660  .189123
 49797 -.000346  .026713  .186167
 49798 -.000255  .026750  .183453
 49799 -.000162  .026774  .180930
 49800 -.000056  .026791  .178454
 49801  .000110  .026808  .175914
 49802  .000329  .026827  .173289
 49803  .000578  .026871  .170582
 49804  .000835  .026934  .167795
 49805  .001055  .027007  .164930
 49806  .001238  .027056  .162022
 49807  .001399  .027073  .159141
 49808  .001543  .027076  .156330
 49809  .001693  .027066  .153605
 49810  .001857  .027062  .150965
 49811  .002015  .027068  .148397
 49812  .002162  .027053  .145924
 49813  .002321  .027036  .143520
 49814  .002491  .027034  .141078
 49815  .002647  .027041  .138546
 49816  .002768  .027049  .135940
 49817  .002890  .027053  .133275
 49818  .003039  .027054  .130503
 49819  .003189  .027037  .127545
 49820  .003350  .027050  .124450
 49821  .003462  .026996  .121294
 49822  .003636  .026977  .118169
 49823  .003815  .026965  .115092
 49824  .003995  .026959  .112118
 49825  .004157  .026956  .109243
 49826  .004306  .026956  .106465
 49827  .004439  .026962  .103794
 49828  .004585  .026942  .101126
 49829  .004749  .026914  .098441
 49830  .004912  .026885  .095683
 49831  .005097  .026832  .092843
 49832  .005304  .026785  .089939
 49833  .005510  .026740  .087008
 49834  .005714  .026676  .084096
 49835  .005913  .026607  .081275
 49836  .006109  .026543  .078591
 49837  .006289  .026465  .076049
 49838  .006463  .026392  .073656
 49839  .006639  .026327  .071332
 49840  .006808  .026260  .068996
 49841  .006990  .026195  .066657
 49842  .007158  .026121  .064245
 49843  .007326  .026036  .061734
 49844  .007509  .025956  .059116
 49845  .007713  .025886  .056505
 49846  .007920  .025819  .053817
 49847  .008130  .025749  .050937
 49848  .008313  .025672  .047935
 49849  .008466  .025592  .044891
 49850  .008612  .025516  .041893
 49851  .008759  .025436  .039016
 49852  .008909  .025355  .036225
 49853  .009041  .025277  .033499
 49854  .009188  .025206  .030839
 49855  .009298  .025118  .028250
 49856  .009379  .025026  .025708
 49857  .009465  .024925  .023164
 49858  .009547  .024806  .020602
 49859  .009639  .024679  .018044
 49860  .009735  .024554  .015541
 49861  .009862  .024444  .013144
 49862  .009975  .024331  .010870
 49863  .010052  .024210  .008672
 49864  .010140  .024096  .006563
 49865  .010243  .023975  .004581
 49866  .010352  .023846  .002668
 49867  .010447  .023707  .000766
 49868  .010542  .023569 -.001133
 49869  .010650  .023430 -.003029
 49870  .010763  .023287 -.004970
 49871  .010893  .023133 -.007050
 49872  .011058  .022983 -.009276
 49873  .011233  .022829 -.011569
 49874  .011386  .022672 -.013917
 49875  .011519  .022545 -.016313
 49876  .011658  .022413 -.018746
 49877  .011787  .022268 -.021189
 49878  .011901  .022118 -.023561
 49879  .012029  .021973 -.025823
 49880  .012139  .021845 -.027973
 49881  .012225  .021696 -.030027
 49882  .012318  .021535 -.032076
 49883  .012422  .021369 -.034165
 49884  .012524  .021204 -.036295
 49885  .012629  .021053 -.038478
 49886  .012748  .020896 -.040696
 49887  .012861  .020754 -.042931
 49888  .012958  .020594 -.045150
 49889  .013049  .020401 -.047270
 49890  .013125  .020231 -.049248
 49891  .013184  .020055 -.051065
